date,metro,regular,mid,premium,reg_delt
2023-05-25,Homosassa Springs,3.35,3.747,4.078,-0.6229605458320964
2023-05-26,Homosassa Springs,3.372,3.703,4.07,0.6567164179104523
2023-05-30,Homosassa Springs,3.415,3.806,4.135,1.2752075919335804
2023-05-31,Homosassa Springs,3.404,3.824,4.138,-0.3221083455344109
2023-06-01,Homosassa Springs,3.389,3.772,4.123,-0.4406580493537038
2023-06-06,Homosassa Springs,3.308,3.673,4.011,-2.390085570964884
2023-06-07,Homosassa Springs,3.287,3.642,3.984,-0.6348246674727887
2023-06-09,Homosassa Springs,3.376,3.784,4.112,2.7076361423790773
2023-06-10,Homosassa Springs,3.376,3.784,4.112,0.0
2023-06-13,Homosassa Springs,3.515,3.863,4.182,4.117298578199069
2023-06-14,Homosassa Springs,3.508,3.879,4.21,-0.19914651493598834
2023-06-16,Homosassa Springs,3.477,3.859,4.226,-0.8836944127708191
2023-06-23,Homosassa Springs,3.385,3.761,4.121,-2.6459591601955768
2023-07-04,Homosassa Springs,3.245,3.622,3.992,-4.135893648449029
2023-11-11,Homosassa Springs,3.24,3.671,3.955,-0.15408320493065508
2023-11-29,Homosassa Springs,3.2,3.564,3.895,-1.2345679012345734
2024-01-18,Homosassa Springs,3.103,3.525,3.869,-3.0312499999999964
2024-02-21,Homosassa Springs,3.368,3.76,4.133,8.540122462133404
2024-02-26,Homosassa Springs,3.353,3.756,4.103,-0.4453681710213653
2024-02-27,Homosassa Springs,3.342,3.724,4.096,-0.32806441992245805
2024-02-28,Homosassa Springs,3.38,3.797,4.147,1.1370436864153177
2024-03-01,Homosassa Springs,3.406,3.813,4.15,0.7692307692307665
2024-03-02,Homosassa Springs,3.4,3.813,4.136,-0.17615971814445297
2024-03-04,Homosassa Springs,3.392,3.79,4.131,-0.23529411764705577
2024-03-05,Homosassa Springs,3.346,3.718,4.042,-1.3561320754716943
2024-04-11,Homosassa Springs,3.613,3.999,4.388,7.979677226539139
2024-04-22,Homosassa Springs,3.628,4.002,4.369,0.41516745087184503
2024-04-23,Homosassa Springs,3.628,4.002,4.369,0.0
2024-05-06,Homosassa Springs,3.671,4.07,4.396,1.185226019845631
2024-05-19,Homosassa Springs,3.495,3.869,4.2,-4.794333968945786
2024-05-24,Homosassa Springs,3.594,3.989,4.336,2.832618025751077
2024-05-31,Homosassa Springs,3.523,3.9,4.266,-1.975514746800211
2024-06-03,Homosassa Springs,3.493,3.87,4.207,-0.851546977008244
2024-06-12,Homosassa Springs,3.29,3.663,4.009,-5.811623246492981
2024-06-16,Homosassa Springs,3.246,3.623,4.002,-1.3373860182370856
2024-06-20,Homosassa Springs,3.392,3.782,4.144,4.497843499691934
2024-06-21,Homosassa Springs,3.392,3.782,4.144,0.0
2024-06-23,Homosassa Springs,3.401,3.823,4.165,0.26533018867924696
2024-06-29,Homosassa Springs,3.47,3.87,4.232,2.028815054395783
2024-07-04,Homosassa Springs,3.571,3.98,4.358,2.9106628242074883
2024-07-09,Homosassa Springs,3.551,3.971,4.293,-0.5600672080649738
2024-07-10,Homosassa Springs,3.551,3.971,4.293,0.0
2024-07-12,Homosassa Springs,3.6,4.017,4.359,1.3798929878907407
2024-07-18,Homosassa Springs,3.524,3.925,4.28,-2.111111111111108
2024-07-22,Homosassa Springs,3.369,3.727,4.103,-4.398410896708283
2024-07-24,Homosassa Springs,3.498,3.907,4.261,3.829029385574345
2024-07-25,Homosassa Springs,3.498,3.907,4.261,0.0
2024-08-01,Homosassa Springs,3.433,3.841,4.167,-1.8582046883933834
2024-08-11,Homosassa Springs,3.384,3.769,4.109,-1.4273230410719484
2024-08-16,Homosassa Springs,3.395,3.785,4.12,0.3250591016548565
2024-08-17,Homosassa Springs,3.395,3.785,4.12,0.0
2024-08-18,Homosassa Springs,3.354,3.698,4.039,-1.2076583210603786
2024-08-19,Homosassa Springs,3.348,3.694,4.028,-0.17889087656530744
2024-08-20,Homosassa Springs,3.348,3.694,4.028,0.0
2024-09-07,Homosassa Springs,3.296,3.684,4.05,-1.5531660692950977
2024-09-09,Homosassa Springs,3.228,3.613,3.959,-2.0631067961164984
2024-09-16,Homosassa Springs,3.178,3.549,3.921,-1.5489467162329684
2024-09-19,Homosassa Springs,3.21,3.638,4.002,1.0069225928256875
2024-09-21,Homosassa Springs,3.172,3.578,3.915,-1.1838006230529552
2024-09-23,Homosassa Springs,3.172,3.578,3.915,0.0
2024-09-24,Homosassa Springs,3.183,3.562,3.943,0.3467843631777878
2024-09-25,Homosassa Springs,3.183,3.562,3.943,0.0
2024-09-26,Homosassa Springs,3.212,3.618,3.975,0.9110901665095872
2024-09-27,Homosassa Springs,3.219,3.642,3.987,0.2179327521793173
2024-10-01,Homosassa Springs,3.22,3.631,3.987,0.031065548306941082
2024-10-02,Homosassa Springs,3.216,3.611,3.955,-0.1242236024844745
2024-10-04,Homosassa Springs,3.188,3.602,3.937,-0.8706467661691586
2024-10-06,Homosassa Springs,3.156,3.543,3.899,-1.0037641154328703
2024-10-09,Homosassa Springs,3.133,3.559,3.926,-0.7287705956907531
2024-10-13,Homosassa Springs,3.118,3.476,3.821,-0.4787743376955089
2024-10-21,Homosassa Springs,3.112,3.493,3.841,-0.19243104554200752
2024-11-01,Homosassa Springs,3.076,3.451,3.836,-1.1568123393316254
2024-11-02,Homosassa Springs,3.076,3.451,3.836,0.0
2024-11-04,Homosassa Springs,3.008,3.397,3.747,-2.2106631989596948
2024-11-05,Homosassa Springs,3.141,3.563,3.928,4.421542553191493
2024-11-06,Homosassa Springs,3.196,3.567,3.947,1.7510347023240946
2024-11-07,Homosassa Springs,3.203,3.587,3.948,0.21902377972464748
2024-11-08,Homosassa Springs,3.2,3.592,3.976,-0.09366219169527623
2024-11-10,Homosassa Springs,3.159,3.547,3.93,-1.2812500000000115
2024-11-11,Homosassa Springs,3.138,3.541,3.882,-0.6647673314339908
2024-11-12,Homosassa Springs,3.121,3.498,3.861,-0.5417463352453744
2024-11-13,Homosassa Springs,3.091,3.483,3.831,-0.9612303748798401
2024-11-14,Homosassa Springs,3.032,3.457,3.749,-1.9087673891944434
2024-11-15,Homosassa Springs,3.129,3.555,3.892,3.1992084432717727
2024-11-16,Homosassa Springs,3.203,3.588,3.933,2.364972834771484
2024-11-17,Homosassa Springs,3.204,3.605,3.952,0.031220730565095778
2024-11-18,Homosassa Springs,3.172,3.581,3.924,-0.9987515605493158
2024-11-19,Homosassa Springs,3.146,3.515,3.841,-0.819672131147553
2024-11-20,Homosassa Springs,3.111,3.479,3.824,-1.1125238397965531
2024-11-21,Homosassa Springs,3.088,3.475,3.807,-0.7393121182899476
2024-11-22,Homosassa Springs,3.06,3.467,3.792,-0.90673575129534
2024-11-24,Homosassa Springs,3.175,3.603,3.922,3.7581699346405095
2024-11-25,Homosassa Springs,3.203,3.612,3.942,0.8818897637795198
2024-11-26,Homosassa Springs,3.198,3.598,3.944,-0.1561036528254678
2024-11-27,Homosassa Springs,3.194,3.605,3.953,-0.1250781738586615
2024-11-28,Homosassa Springs,3.192,3.594,3.928,-0.06261740763932044
2024-12-01,Homosassa Springs,3.17,3.542,3.893,-0.6892230576441172
2024-12-02,Homosassa Springs,3.167,3.558,3.881,-0.09463722397476948
2024-12-03,Homosassa Springs,3.135,3.536,3.855,-1.0104199557941285
2024-12-05,Homosassa Springs,3.08,3.506,3.84,-1.754385964912275
2024-12-06,Homosassa Springs,3.053,3.466,3.822,-0.8766233766233755
2024-12-07,Homosassa Springs,3.129,3.567,3.912,2.4893547330494536
2024-12-08,Homosassa Springs,3.167,3.596,3.92,1.2144455097475193
2024-12-09,Homosassa Springs,3.181,3.59,3.938,0.4420587306599444
2024-12-10,Homosassa Springs,3.18,3.592,3.923,-0.03143665513989369
2024-12-11,Homosassa Springs,3.154,3.565,3.908,-0.8176100628930927
2024-12-12,Homosassa Springs,3.127,3.539,3.903,-0.8560558021559972
2024-12-13,Homosassa Springs,3.108,3.503,3.846,-0.6076111288775055
2024-12-16,Homosassa Springs,3.188,3.622,3.95,2.5740025740025763
2024-12-17,Homosassa Springs,3.184,3.6,3.935,-0.12547051442910462
2024-12-18,Homosassa Springs,3.156,3.566,3.945,-0.8793969849246186
2024-12-19,Homosassa Springs,3.128,3.539,3.911,-0.8871989860583018
2024-12-20,Homosassa Springs,3.087,3.484,3.8,-1.310741687979533
2024-12-23,Homosassa Springs,3.025,3.419,3.807,-2.0084224165856868
2024-12-24,Homosassa Springs,3.11,3.554,3.869,2.809917355371905
2024-12-27,Homosassa Springs,3.133,3.565,3.936,0.739549839228304
2024-12-28,Homosassa Springs,3.121,3.512,3.873,-0.38301947015639826
2024-12-29,Homosassa Springs,3.12,3.514,3.841,-0.0320410124959869
2024-12-30,Homosassa Springs,3.101,3.498,3.842,-0.6089743589743679
2025-01-01,Homosassa Springs,3.154,3.583,3.923,1.7091260883585813
2025-01-02,Homosassa Springs,3.174,3.596,3.956,0.6341154090044432
2025-01-03,Homosassa Springs,3.193,3.602,3.943,0.5986137366099653
2025-01-05,Homosassa Springs,3.174,3.573,3.942,-0.595051675540248
2025-01-06,Homosassa Springs,3.16,3.557,3.914,-0.4410838059231148
2025-01-07,Homosassa Springs,3.142,3.547,3.894,-0.56962025316456
2025-01-08,Homosassa Springs,3.115,3.51,3.84,-0.8593252705283216
2025-01-09,Homosassa Springs,3.162,3.588,3.917,1.508828250401284
2025-01-11,Homosassa Springs,3.189,3.611,3.956,0.8538899430740043
2025-01-13,Homosassa Springs,3.155,3.539,3.895,-1.0661649419880903
2025-01-14,Homosassa Springs,3.222,3.651,3.986,2.1236133122028544
2025-01-15,Homosassa Springs,3.275,3.712,4.045,1.6449410304158807
2025-01-16,Homosassa Springs,3.288,3.712,4.053,0.39694656488549196
2025-01-17,Homosassa Springs,3.264,3.684,4.032,-0.7299270072992692
2025-01-18,Homosassa Springs,3.23,3.647,4.007,-1.041666666666663
2025-01-19,Homosassa Springs,3.215,3.628,3.961,-0.4643962848297267
2025-01-20,Homosassa Springs,3.212,3.61,3.951,-0.09331259720061214
2025-01-21,Homosassa Springs,3.197,3.595,3.925,-0.4669987546699894
2025-01-23,Homosassa Springs,3.139,3.53,3.847,-1.8142008132624454
2025-01-24,Homosassa Springs,3.242,3.641,3.997,3.281299776999047
2025-01-26,Homosassa Springs,3.272,3.674,4.024,0.9253547193090572
2025-01-27,Homosassa Springs,3.27,3.663,4.03,-0.061124694376524236
2025-01-28,Homosassa Springs,3.255,3.651,4.009,-0.4587155963302836
2025-01-30,Homosassa Springs,3.191,3.595,3.928,-1.9662058371735847
2025-02-01,Homosassa Springs,3.087,3.486,3.827,-3.259166405515501
2025-02-02,Homosassa Springs,3.059,3.452,3.803,-0.9070294784580546
2025-02-03,Homosassa Springs,3.044,3.413,3.73,-0.49035632559660813
2025-02-04,Homosassa Springs,3.199,3.643,3.951,5.091984231274638
2025-02-06,Homosassa Springs,3.238,3.653,4.003,1.2191309784307602
2025-02-07,Homosassa Springs,3.238,3.653,4.003,0.0
2025-02-09,Homosassa Springs,3.121,3.536,3.855,-3.613341568869677
2025-02-10,Homosassa Springs,3.115,3.494,3.882,-0.1922460749759658
2025-02-11,Homosassa Springs,3.08,3.484,3.834,-1.1235955056179803
2025-02-12,Homosassa Springs,3.068,3.473,3.816,-0.3896103896103953
2025-02-13,Homosassa Springs,3.055,3.445,3.79,-0.4237288135593209
2025-02-15,Homosassa Springs,3.018,3.387,3.742,-1.2111292962356912
2025-02-16,Homosassa Springs,2.986,3.346,3.662,-1.060304837640813
2025-02-17,Homosassa Springs,2.987,3.364,3.665,0.033489618218340844
2025-02-18,Homosassa Springs,3.111,3.559,3.89,4.151322397053914
2025-02-19,Homosassa Springs,3.168,3.575,3.935,1.8322082931533146
2025-02-20,Homosassa Springs,3.169,3.566,3.881,0.03156565656565746
2025-02-21,Homosassa Springs,3.16,3.551,3.878,-0.28400126222782873
2025-02-22,Homosassa Springs,3.134,3.538,3.92,-0.8227848101265867
2025-02-23,Homosassa Springs,3.104,3.492,3.85,-0.957243139757491
2025-02-25,Homosassa Springs,3.129,3.544,3.921,0.8054123711340067
2025-02-26,Homosassa Springs,3.162,3.571,3.961,1.0546500479386323
2025-02-27,Homosassa Springs,3.156,3.557,3.93,-0.1897533206831059
2025-02-28,Homosassa Springs,3.129,3.552,3.898,-0.8555133079847899
2025-03-01,Homosassa Springs,3.108,3.531,3.861,-0.6711409395973145
2025-03-02,Homosassa Springs,3.084,3.466,3.824,-0.7722007722007707
2025-03-03,Homosassa Springs,3.079,3.477,3.83,-0.1621271076523989
2025-03-04,Homosassa Springs,3.056,3.429,3.77,-0.746995777849957
2025-03-06,Homosassa Springs,3.163,3.587,3.913,3.5013089005235587
2025-03-07,Homosassa Springs,3.156,3.552,3.899,-0.22130888397090542
2025-03-08,Homosassa Springs,3.101,3.49,3.828,-1.7427122940431028
2025-03-09,Homosassa Springs,3.083,3.454,3.786,-0.5804579168010249
2025-03-10,Homosassa Springs,3.056,3.428,3.779,-0.8757703535517414
2025-03-11,Homosassa Springs,3.013,3.389,3.743,-1.4070680628272325
2025-03-12,Homosassa Springs,2.978,3.336,3.692,-1.1616329239960033
2025-03-13,Homosassa Springs,2.943,3.268,3.646,-1.1752854264607149
2025-03-14,Homosassa Springs,3.092,3.518,3.836,5.0628610261637785
2025-03-15,Homosassa Springs,3.154,3.544,3.845,2.005174644243213
2025-03-16,Homosassa Springs,3.145,3.547,3.851,-0.28535193405199166
2025-03-17,Homosassa Springs,3.147,3.545,3.846,0.06359300476945773
2025-03-18,Homosassa Springs,3.104,3.514,3.866,-1.366380680012702
2025-03-19,Homosassa Springs,3.073,3.473,3.829,-0.9987113402061931
2025-03-20,Homosassa Springs,3.043,3.425,3.784,-0.976244712007801
2025-03-21,Homosassa Springs,3.003,3.396,3.734,-1.3144922773578704
2025-03-22,Homosassa Springs,2.982,3.326,3.688,-0.6993006993006978
2025-03-24,Homosassa Springs,2.949,3.297,3.704,-1.106639839034218
2025-03-25,Homosassa Springs,3.101,3.495,3.848,5.154289589691419
2025-03-26,Homosassa Springs,3.17,3.577,3.925,2.2250886810706305
2025-03-27,Homosassa Springs,3.143,3.576,3.894,-0.8517350157728698
2025-03-28,Homosassa Springs,3.106,3.489,3.814,-1.1772192173083007
2025-03-29,Homosassa Springs,3.085,3.455,3.838,-0.6761107533805544
2025-03-30,Homosassa Springs,3.061,3.434,3.809,-0.7779578606158855
2025-03-31,Homosassa Springs,3.051,3.373,3.749,-0.32669062397908677
2025-04-02,Homosassa Springs,3.175,3.608,3.937,4.064241232382804
2025-04-03,Homosassa Springs,3.255,3.663,3.989,2.5196850393700787
2025-04-04,Homosassa Springs,3.245,3.619,3.948,-0.3072196620583667
2025-04-05,Homosassa Springs,3.244,3.641,3.978,-0.030816640986131016
2025-04-06,Homosassa Springs,3.224,3.62,3.985,-0.6165228113440224
2025-04-07,Homosassa Springs,3.214,3.584,3.973,-0.31017369727047717
2025-04-08,Homosassa Springs,3.23,3.632,3.976,0.49782202862476144
2025-04-09,Homosassa Springs,3.239,3.654,3.999,0.27863777089782715
2025-04-10,Homosassa Springs,3.233,3.639,3.998,-0.1852423587526908
2025-04-11,Homosassa Springs,3.192,3.601,3.948,-1.268171976492416
2025-04-12,Homosassa Springs,3.153,3.546,3.896,-1.2218045112782017
2025-04-13,Homosassa Springs,3.135,3.506,3.866,-0.570884871550914
2025-04-14,Homosassa Springs,3.12,3.475,3.83,-0.4784688995215225
2025-04-15,Homosassa Springs,3.097,3.431,3.83,-0.7371794871794957
2025-04-16,Homosassa Springs,3.071,3.432,3.779,-0.8395221181788814
2025-04-17,Homosassa Springs,3.063,3.46,3.777,-0.26050146532073937
2025-04-18,Homosassa Springs,3.063,3.437,3.784,0.0
2025-04-19,Homosassa Springs,3.041,3.429,3.754,-0.7182500816193316
2025-04-20,Homosassa Springs,3.026,3.406,3.732,-0.4932587964485369
2025-04-21,Homosassa Springs,3.015,3.344,3.709,-0.36351619299404003
2025-04-22,Homosassa Springs,3.116,3.55,3.898,3.3499170812603563
2025-04-23,Homosassa Springs,3.158,3.581,3.911,1.347881899871628
2025-04-24,Homosassa Springs,3.175,3.605,3.937,0.5383153894870096
2025-04-25,Homosassa Springs,3.145,3.574,3.921,-0.9448818897637712
2025-04-26,Homosassa Springs,3.112,3.503,3.888,-1.0492845786963412
2025-04-27,Homosassa Springs,3.092,3.465,3.851,-0.6426735218509005
2025-04-28,Homosassa Springs,3.085,3.447,3.839,-0.22639068564036524
2025-04-29,Homosassa Springs,3.101,3.477,3.839,0.5186385737439236
2025-04-30,Homosassa Springs,3.203,3.632,3.987,3.289261528539167
2025-05-01,Homosassa Springs,3.23,3.639,3.988,0.842959725257586
2025-05-02,Homosassa Springs,3.205,3.622,3.946,-0.7739938080495334
2025-05-03,Homosassa Springs,3.161,3.576,3.916,-1.372854914196564
2025-05-04,Homosassa Springs,3.143,3.509,3.898,-0.5694400506168984
2025-05-05,Homosassa Springs,3.108,3.476,3.85,-1.1135857461024412
2025-05-06,Homosassa Springs,3.076,3.439,3.8,-1.029601029601035
2025-05-07,Homosassa Springs,3.028,3.382,3.755,-1.5604681404421394
2025-05-08,Homosassa Springs,2.996,3.32,3.726,-1.0568031704095149
2025-05-09,Homosassa Springs,2.967,3.336,3.731,-0.9679572763684918
2025-05-10,Homosassa Springs,2.938,3.306,3.664,-0.9774182676103749
2025-05-11,Homosassa Springs,2.919,3.288,3.584,-0.6466984343090565
2025-05-12,Homosassa Springs,2.893,3.253,3.589,-0.8907159986296764
2025-05-13,Homosassa Springs,3.094,3.519,3.866,6.947805046664368
2025-05-14,Homosassa Springs,3.166,3.584,3.891,2.3270846800258482
2025-05-15,Homosassa Springs,3.164,3.606,3.926,-0.06317119393556281
2025-05-16,Homosassa Springs,3.152,3.583,3.896,-0.37926675094817064
2025-05-17,Homosassa Springs,3.122,3.537,3.876,-0.9517766497462055
2025-05-18,Homosassa Springs,3.094,3.498,3.84,-0.8968609865470878
2025-05-19,Homosassa Springs,3.072,3.436,3.804,-0.7110536522301203
2025-05-20,Homosassa Springs,3.062,3.408,3.762,-0.32552083333333703
2025-05-21,Homosassa Springs,3.16,3.572,3.923,3.200522534291328
2025-05-22,Homosassa Springs,3.196,3.597,3.936,1.13924050632912
2025-05-23,Homosassa Springs,3.167,3.604,3.95,-0.9073842302878665
2025-05-24,Homosassa Springs,3.138,3.563,3.961,-0.9156930849384293
2025-05-25,Homosassa Springs,3.116,3.487,3.861,-0.7010834926704845
2025-05-26,Homosassa Springs,3.095,3.46,3.836,-0.673940949935814
2025-05-27,Homosassa Springs,3.086,3.442,3.818,-0.2907915993538124
2025-05-28,Homosassa Springs,3.07,3.468,3.774,-0.5184705119896327
2025-05-29,Homosassa Springs,3.145,3.612,3.911,2.442996742671011
2025-05-30,Homosassa Springs,3.186,3.614,3.962,1.3036565977742498
2025-05-31,Homosassa Springs,3.172,3.585,3.924,-0.4394224733207719
2025-06-01,Homosassa Springs,3.155,3.537,3.894,-0.5359394703657094
2025-06-02,Homosassa Springs,3.123,3.513,3.862,-1.0142630744849335
2025-06-03,Homosassa Springs,3.094,3.462,3.85,-0.9285943003522368
2025-06-04,Homosassa Springs,3.055,3.447,3.838,-1.2605042016806678
2025-06-05,Homosassa Springs,3.118,3.54,3.916,2.062193126022893
2025-06-07,Homosassa Springs,3.155,3.552,3.91,1.1866581141757537
2025-06-08,Homosassa Springs,3.14,3.516,3.915,-0.47543581616480424
2025-06-09,Homosassa Springs,3.109,3.448,3.87,-0.9872611464968206
2025-06-10,Homosassa Springs,3.078,3.443,3.805,-0.9971051785139906
2025-06-11,Homosassa Springs,3.041,3.435,3.81,-1.202079272254708
2025-06-13,Homosassa Springs,2.983,3.373,3.708,-1.9072673462676715
2025-06-14,Homosassa Springs,2.947,3.331,3.684,-1.2068387529332925
2025-06-15,Homosassa Springs,2.94,3.332,3.671,-0.23752969121140222
2025-06-16,Homosassa Springs,2.959,3.296,3.633,0.6462585034013646
2025-06-17,Homosassa Springs,3.144,3.56,3.883,6.252112200067583
2025-06-18,Homosassa Springs,3.186,3.568,3.933,1.3358778625954137
2025-06-19,Homosassa Springs,3.185,3.56,3.925,-0.03138731952291307
2025-06-20,Homosassa Springs,3.169,3.552,3.884,-0.5023547880690704
2025-06-21,Homosassa Springs,3.134,3.522,3.825,-1.1044493531082389
2025-06-22,Homosassa Springs,3.121,3.495,3.851,-0.41480536056157646
2025-06-23,Homosassa Springs,3.1,3.475,3.824,-0.6728612624158914
2025-06-24,Homosassa Springs,3.094,3.482,3.851,-0.1935483870967869
2025-06-25,Homosassa Springs,3.07,3.482,3.818,-0.7756948933419494
2025-06-26,Homosassa Springs,3.044,3.426,3.728,-0.8469055374592749
2025-06-27,Homosassa Springs,3.027,3.413,3.708,-0.5584756898817322
2025-06-28,Homosassa Springs,3.0,3.381,3.694,-0.8919722497522375
2025-06-29,Homosassa Springs,2.975,3.309,3.662,-0.8333333333333304
2025-06-30,Homosassa Springs,2.955,3.276,3.608,-0.6722689075630228
2025-07-01,Homosassa Springs,3.134,3.513,3.841,6.057529610829104
2025-07-02,Homosassa Springs,3.187,3.588,3.882,1.6911295469049126
2025-07-03,Homosassa Springs,3.173,3.597,3.934,-0.43928459366174843
2025-07-04,Homosassa Springs,3.151,3.548,3.907,-0.6933501418216248
2025-07-05,Homosassa Springs,3.138,3.501,3.885,-0.4125674389082845
2025-07-06,Homosassa Springs,3.108,3.486,3.848,-0.9560229445506607
2025-07-07,Homosassa Springs,3.103,3.479,3.846,-0.1608751608751624
2025-07-08,Homosassa Springs,3.085,3.456,3.81,-0.5800837898807698
2025-07-09,Homosassa Springs,3.056,3.44,3.794,-0.9400324149108519
2025-07-10,Homosassa Springs,3.03,3.422,3.793,-0.8507853403141419
2025-07-11,Homosassa Springs,3.014,3.385,3.745,-0.5280528052805322
2025-07-12,Homosassa Springs,2.984,3.343,3.703,-0.9953550099535469
2025-07-13,Homosassa Springs,2.977,3.326,3.703,-0.23458445040215326
2025-07-14,Homosassa Springs,2.967,3.299,3.712,-0.3359086328518557
2025-07-15,Homosassa Springs,2.975,3.326,3.705,0.26963262554768885
2025-07-16,Homosassa Springs,3.121,3.57,3.902,4.907563025210071
2025-07-17,Homosassa Springs,3.17,3.581,3.94,1.5700096123037577
2025-07-18,Homosassa Springs,3.146,3.57,3.915,-0.7570977917981114
2025-07-19,Homosassa Springs,3.112,3.533,3.858,-1.0807374443738027
2025-07-20,Homosassa Springs,3.091,3.507,3.835,-0.6748071979434389
2025-07-21,Homosassa Springs,3.081,3.477,3.827,-0.3235198964736452
2025-07-22,Homosassa Springs,3.046,3.447,3.788,-1.1359948068808912
2025-07-23,Homosassa Springs,3.027,3.41,3.794,-0.6237688772160133
2025-07-24,Homosassa Springs,3.124,3.591,3.934,3.2044928972580156
2025-07-25,Homosassa Springs,3.171,3.602,3.947,1.5044814340588797
2025-07-26,Homosassa Springs,3.159,3.568,3.934,-0.37842951750236553
2025-07-27,Homosassa Springs,3.145,3.515,3.919,-0.44317822095599757
2025-07-28,Homosassa Springs,3.13,3.505,3.893,-0.4769475357710662
2025-07-29,Homosassa Springs,3.101,3.525,3.85,-0.9265175718849772
2025-07-30,Homosassa Springs,3.072,3.506,3.813,-0.9351821992905518
2025-07-31,Homosassa Springs,3.021,3.437,3.796,-1.66015625
2025-08-01,Homosassa Springs,3.016,3.425,3.762,-0.16550810989738318
2025-08-02,Homosassa Springs,2.975,3.367,3.674,-1.3594164456233404
2025-08-03,Homosassa Springs,2.95,3.327,3.67,-0.8403361344537785
2025-08-04,Homosassa Springs,2.935,3.307,3.67,-0.5084745762711895
2025-08-05,Homosassa Springs,3.139,3.518,3.915,6.9505962521294595
2025-08-06,Homosassa Springs,3.173,3.592,3.946,1.083147499203574
2025-08-07,Homosassa Springs,3.158,3.567,3.925,-0.4727387330601962
2025-08-08,Homosassa Springs,3.118,3.521,3.893,-1.266624445851805
2025-08-09,Homosassa Springs,3.099,3.512,3.862,-0.6093649775496979
2025-08-10,Homosassa Springs,3.085,3.474,3.834,-0.45175863181672327
2025-08-11,Homosassa Springs,3.066,3.463,3.818,-0.6158833063209079
2025-08-12,Homosassa Springs,3.039,3.427,3.818,-0.8806262230919626
2025-08-13,Homosassa Springs,3.155,3.574,3.931,3.8170450806186196
2025-08-14,Homosassa Springs,3.197,3.611,3.951,1.3312202852614918
2025-08-15,Homosassa Springs,3.189,3.602,3.947,-0.25023459493275224
2025-08-16,Homosassa Springs,3.155,3.574,3.919,-1.0661649419880903
2025-08-17,Homosassa Springs,3.124,3.511,3.869,-0.9825673534072821
2025-08-18,Homosassa Springs,3.115,3.508,3.87,-0.28809218950063276
2025-08-19,Homosassa Springs,3.081,3.473,3.823,-1.0914927768860383
2025-08-20,Homosassa Springs,3.064,3.444,3.805,-0.5517689061992792
2025-08-21,Homosassa Springs,3.018,3.416,3.802,-1.5013054830287254
2025-08-22,Homosassa Springs,2.985,3.393,3.766,-1.0934393638170947
2025-08-23,Homosassa Springs,2.952,3.35,3.718,-1.1055276381909507
2025-08-24,Homosassa Springs,2.927,3.32,3.703,-0.8468834688346805
2025-08-25,Homosassa Springs,2.92,3.28,3.672,-0.23915271609156186
2025-08-26,Homosassa Springs,3.103,3.52,3.924,6.26712328767125
2025-08-27,Homosassa Springs,3.185,3.547,3.958,2.6426039316790106
2025-08-28,Homosassa Springs,3.171,3.568,3.935,-0.4395604395604491
2025-08-29,Homosassa Springs,3.146,3.55,3.907,-0.7883948281299236
2025-08-30,Homosassa Springs,3.115,3.521,3.856,-0.9853782581055182
2025-08-31,Homosassa Springs,3.087,3.474,3.838,-0.8988764044943864
2025-09-01,Homosassa Springs,3.063,3.422,3.803,-0.7774538386783325
2025-09-02,Homosassa Springs,3.034,3.379,3.793,-0.9467841984982184
2025-09-03,Homosassa Springs,3.147,3.567,3.92,3.7244561634805606
2025-09-04,Homosassa Springs,3.188,3.624,3.966,1.3028280902446898
2025-09-05,Homosassa Springs,3.186,3.61,3.955,-0.06273525721456341
2025-09-06,Homosassa Springs,3.15,3.566,3.909,-1.1299435028248594
2025-09-07,Homosassa Springs,3.132,3.535,3.899,-0.5714285714285672
2025-09-08,Homosassa Springs,3.116,3.507,3.854,-0.5108556832694733
2025-09-09,Homosassa Springs,3.095,3.508,3.825,-0.673940949935814
2025-09-10,Homosassa Springs,3.075,3.478,3.822,-0.646203554119551
2025-09-11,Homosassa Springs,3.047,3.434,3.802,-0.9105691056910614
2025-09-12,Homosassa Springs,3.003,3.4,3.792,-1.4440433212996373
2025-09-13,Homosassa Springs,2.967,3.356,3.759,-1.1988011988012026
2025-09-14,Homosassa Springs,2.951,3.317,3.706,-0.5392652510953777
2025-09-15,Homosassa Springs,2.992,3.345,3.717,1.3893595391392788
2025-09-16,Homosassa Springs,3.222,3.576,3.924,7.6871657754010725
2025-09-17,Homosassa Springs,3.246,3.66,4.008,0.7448789571694592
2025-09-18,Homosassa Springs,3.237,3.661,4.004,-0.27726432532346745
2025-09-19,Homosassa Springs,3.2,3.626,3.977,-1.143033673154148
2025-09-20,Homosassa Springs,3.163,3.58,3.953,-1.1562500000000142
2025-09-21,Homosassa Springs,3.129,3.525,3.913,-1.0749288650015787
2025-09-22,Homosassa Springs,3.132,3.489,3.887,0.09587727708533222
2025-09-23,Homosassa Springs,3.081,3.44,3.81,-1.6283524904214586
2025-09-24,Homosassa Springs,3.057,3.443,3.795,-0.7789678675754641
2025-09-25,Homosassa Springs,3.05,3.472,3.835,-0.22898266274125056
2025-09-26,Homosassa Springs,3.014,3.43,3.789,-1.1803278688524599
2025-09-27,Homosassa Springs,2.959,3.366,3.704,-1.8248175182481674
2025-09-28,Homosassa Springs,2.942,3.258,3.65,-0.5745184183845842
